DATA_COMMENTO;ID_PRODOTTO;NOME_PRODOTTO;CATEGORIA_PRODOTTO;SITO_ECOMMERCE;RATING_ORIGINALE;TESTO_COMMENTO
31/12/2022;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.3;So smooth. Full body. Long finish. Wonderful. 
11/08/2020;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.5;Amazing amarone. Huge dark fruit and spice notes with a slight herbal menthol tone 
15/02/2025;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.3;Fantastic amarone - big, rich & dark.
01/05/2025;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.7;Exceptional Amarone. Dry and spicy. Smoke, raisin, black currant.
19/12/2020;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.5;Raisins, dates, cranberries. Smoke, tobacco, leather, cocoa, coffee
01/02/2020;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.4;Like a rock women chocolate cherry plum tobacco oak leather
16/07/2022;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.3;Smoother then most Italian reds. Just the right amount of earth mixed with black cherry.
28/08/2020;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.5;Sweet, red cherry, lushes, velvet chocolate, tannins high lovely 
07/08/2020;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;5.0;One of the quality Amarone, this amarone is very rich flavor such as cherry, plum and chocolate. This was enough wine without any food.
05/06/2022;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.5;Great wine. Had this at a blind tasting. raisin chocolate black cherry 
13/06/2022;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.7;Perfect acidity, so smooth 
23/01/2016;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.5;Blueberry jam on nose. Thin mouth feel, with a subtle acidity that builds with the finish.
04/03/2022;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.6;Simply amazing, this Amarone knows how to hit the complexity and powerful flavors
10/06/2025;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.4;Incredible nose of raisins, balsamic scents, new leather, fresh mud, herbs, toasted vanilla...in palate a well balanced mix of dark fruits, raisins, worn oak..a delightful essence.
21/11/2016;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;3.5;Classic Amarone blend with Corvina, Corvinone, Rondinella and Oseleta. Vineyards with an average of 30 years. Ageing in new barriques for 18 months. Residual sugar of 4,5 g/l. Intense nose with aromas of matured-dried fruits and spices. Powerful but also some freshness to balance this quite too modern Amarone. 15/20.
14/04/2024;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.4;Medium to deep red, complex and long finish with hint of sweetness. cherry plum raisin oak
03/09/2022;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.5;Super smooth amarone. Nice, well-balanced tannins. Long finish. Black cherry, tobacco, some spice. Dark garnet color.  We had it with Greek food - balanced well with the lemon and acidity of the food. This is so smooth you could drink it with just about any food. Would also be great just by itself. Definitely saved to my favorites. 
31/08/2020;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.5;Allegrini Dinner Ristorante Armani.  Magnificent dinner in Ristorante Armani in April 2018 with Ms. Marilisa Allegrini to taste the allegrini wines, this was the star of the night, ruby in color with black fruit nose, smooth tannins with oak and spice on the palate. Memorable wine. 
04/11/2019;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.5;A serious wine. Blackcurrant, raisins, a gamey, mushroom aroma, lots of pepper, vanilla and cedar. A Big Wine.
13/03/2018;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.8;Very deep colour, medium to full body. Fresh, piercing aromas of black cherry, and sweet spices on the nose.  Smooth and elegant tannins. One of the best wines I have tasted. 🍷 95/100
07/07/2024;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;5.0;Still continues to be one of my favorite Amarone. Beautifully bold with a nice note of raisin and prune, paired with an oak and some chocolate. It pairs very well with steak dinner.
28/11/2023;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;3.9;Drank with Mat and Aaron in Trattoria after meeting Caesars.    Highly rated but for me is thin and dies on the palate.   P.S Mat hated it.
25/10/2022;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;3.7;This was a tanic wine that tasted of cherries. I would not have recognized it as an amarone because I didn't get any dried fruit on it.
18/10/2020;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.0;Brilliant wine. Full bodied. Relatively smooth. Deep red in hue. Raspberry, plum, blackberry, chocolate, oak. Definitely worth a try.
25/02/2019;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.0;One of the best Amarone at the price. Complex with a lot of depth. Strong blackberry on the nose with some earth. Beautiful and bold on palate. 
21/02/2025;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.4;lovely. this is the wine I had by the glass at an Italian restaurant near tate modern. frustratingly im not sure if it was this wine exactly.
25/09/2021;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.0;Typical Amarone. Full body, high alcohol, acidity, pronounced intensity. Cherry, jam, forest floor, earth, chocolate. Long finish.
01/10/2024;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.3;oak chocolate raisin blackberry prune smoke dried fruit blackcurrant
20/10/2024;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.5;LA Puglia Las Angelas Woge. Practically perfect.
17/08/2025;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.1;8/17/25 Vicino with Rob. This wine was perfectly paired with risotto. tobacco leather spicy with a dry finish.   Tasting Notes The controlled drying (appassimento) of the harvested grapes, which lasts about one hundred days, brings great aromatic intensity of dark fruit and undergrowth, together with spicy and tobacco notes. The impact on the palate is powerful and vigorous, with the wine gradually tapering on the acidic and savory momentum, extending gently with a clean, dry finish.
28/11/2025;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.3;Wonderful amarone. It is so elegant, fruity and full body.
03/07/2025;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.2;Dark purple in color with a barnyard, blueberry, and vanilla nose. Lots of wild red fruit in the taste, with chocolate, cola, cherry, spice, and earthy notes. “Wines We Ljke September 2024” wine tasting.
01/03/2018;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;5.0;Amazing valpolicella! Deep ruby colour and tawnier towards the edge, one can find lots of preserved black fruits, raisins, morello cherries and chocolate on the nose. On the palate it is medium to full bodied with a complex smoky character. Well integrated alcohol and acidity levels.
30/11/2021;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;5.0;2017. Medium ruby. A seductive smoky sweet earthy nose. Vanilla, mushrooms, wet earth and horse saddle.   A concentrated, sweet entrance into the mouth. Soaked currants in syrup, light sandalwood, cracked pepper and sweet spice kicking up in the end all the way up to the nostrils.   This is a near perfect for me. Paired with beef cheek. 
24/11/2020;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;3.5;Black currant grass herbal stewed cherries, plum marmalade vanilla nail polish, high acidity/tannin full body. Will be brilliant in a few years, very dominant tannins
01/11/2025;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;3.5;"Walkaround tasting so limited notes. Might have suffered from the tasting environment as my only notes are ""service station toilet. Alcohol and tannin."""
26/11/2020;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.5;Strong, powerful, but very enjoyable texture. Need some time to open full potential but worth waiting. Beautiful match with red meats. 
22/04/2023;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.3;Amazing wine, unlike anything I’ve tried before, big on the palate, almost hard to describe. raisin chocolate cherry plum tobacco oak
27/12/2015;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;5.0;Fruit forward fig good with everything light smooth 
10/10/2020;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;5.0;Strong and rich with a raisin flavor.
13/12/2025;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.2;🌟🌟🌟🌟.2 Martignetti Grand Wine Experience industry Tasting. PnP.
23/11/2021;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;5.0;Really good one!!! U MUST TRY!!
15/06/2023;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.1;Enjoyed a glass in Verona 
25/01/2020;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;5.0;Fantastic. She will open up like a bouquet. 
08/04/2016;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;5.0;Lovely wine. Powerful , rich, spicy with high ABV yet easy to drink. Utterly wonderful.(2004)
26/12/2022;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.2;Classic amarone, raisin, smoky, spice, mocha, plum, tannin is a bit tougher than expected 
28/10/2023;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.1;Tastes young. Heavy fruit. Raisin and savory flavors developed a bit more over 2 hours, but still a bit more fruit than I would prefer
19/03/2021;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;5.0;Rich, luscious ripe fruit flavor with a complex fiery oak and tobacco finish
17/04/2022;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;3.5;Nose: strong alcohol. Taste: leather, oak, ripe plum, cranberry. Raisin and Blackberry aftertaste. Smooth finish. Highly acid, dry tasting. Medium to full body. 
26/12/2020;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.0;Very different from what I am used to. Medium to medium full bodied. Tobacco, oak, plum, and a touch of earthy flavor hit the nose. Palate has cherry, red fruit, and a herbaceous note like dried basil. Finish had a bitterness to the likes of the aftertaste of a grapefruit. Grippy(ish) tannins. Delicious and different. 
07/11/2021;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.0;Very powerful. Very full bodied as expected from an Amarone. Nose of prune and dates and blackcurrant. A very distinct medicine nose and I got reminded of jagermister. Full bodied. So intense and powerful 
19/11/2021;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.0;Deep Ruby. Pronounced intensity of fresh and dried red fruit. Cherry, strawberry, prune, violets. Dry. Medium plus acidity, body, high alc,  pronounced intensity of fresh and dried fruit, cloves, violets. Medium plus ripe but firm Tannins. Medium plus Finish. Very good. Suitable for aging. Good concentration and mainly fresh fruit with strong structural elements like the very present tannins that will likely integrate better over time as well as further development of tertiary aromas.
01/12/2021;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.0;4.2 *** this is quite delightful. Was a great compliment to NY style pizza with Chicago Italian sausage.  Deep ruby color with medium ruby rim and long, thin legs.  Nose of red fruit, dried leaves and brown sugar.  Opening of red fruit favoring cranberry with dark chocolate, brioche, fig and graphite.  Medium bodied and medium-plus acidity with an earthy, dusty tannin structure that lingers and fades slowly.  Peace and cheers!
11/08/2018;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.0;The best amarone we had for this Italy trip. Bright Ruby red, what a bouquet on the nose! Very aromatic, floral notes of lavender, rose, berries on the palate, well balanced wine, honey notes, medium bodied, delicious with cheese.
20/02/2023;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.5;This may be the smoothest  red I have ever had. First  sniff, there is an metallic hint, but after the first sip that is gone. It supposed to  be mixed berry, but it is so balanced no single berry stood out. Too easy to drink, will get a bottle  next time instead of glass. Definitely  added to my must have list.
28/06/2023;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.3;Very nice blueberry pie and whiskey cocktail sorta
09/07/2019;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;3.5;Much lighter and more pepper than a typical Amarone.  Decent wine but I’ve certainly had better ones.  
18/11/2024;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.4;Med garnet  Pronounced intensity Violet rose red cherry red plum raspberry black pepper liquorice rose raisin prune vanilla cedar toast leather tobacco coffee chocolate Developing  Off dry Med + acidity Full body High tannin High alcohol Pronounced intensity Long finish  Quality - outstanding Balance 1 Length 1 Intensity 1 Complexity 1  Drink now potential for ageing
08/04/2020;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.5;A reliable and delicious Amarone. It’s warming, with welcome flavours of dark fruit, cherry, tobacco and leather. Great enjoyed now or in the next couple years. Silky tannins, nicely balanced. Will certainly buy this again. 
27/03/2024;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.1;Nose: leather, star anise and touch of vanilla with a spicy encompassing smell taste: tobacco, strawberry, pepper
14/12/2018;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;3.5;Top Amarone but I had better for a better price. It’s good but not amazing.
22/12/2019;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.0;Red fruit, oak, dried fruit. 
23/01/2015;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.0;Still not a fan of Amarones but this is actually good
07/07/2021;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.0;Big tobacco, cigar, espressoanf fake chocolate with plum notes.
30/09/2021;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.0;v out of my comfort zone but clearly an amazingly made wine
21/05/2022;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;3.5;Dog food aromas. Must have with food.
10/03/2024;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.0;Balsamic, coffee, plums, leather, tobacco
03/08/2020;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;3.5;Nice wine! 2014 has a bouquet of  cherry with hints of  raisin
21/01/2024;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.5;Really good, fruit on the nose, dry but enjoyable. Enjoyed in Glenwood at Trattoria
25/05/2024;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.0;2019 is a good indication where this one could be heading
03/07/2020;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.0;This is fantastic  raisin chocolate plum had it with my good friend Simon 
11/03/2017;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.0;Very fruit forward.  Lots of cherry and some toasted nuts
03/03/2018;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;3.5;Boiled sweet vibes again.
09/06/2021;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.0;Vin riche et gourmand. Sucre résiduel. Notes d'amertume.
25/09/2018;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.0;Lavender, Violet, Blackberry, Black Plum, Chalky mouth feel, Medium Plus Tannin
06/02/2021;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.0;Full bodied, deep notes of tobacco and plum. Yum yum
25/12/2018;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.0;Pepper! Nearly tart blackberry , cherry. The 2013 can hold. 
25/01/2019;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.0;Very spicy, great backbone
23/10/2020;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.0;Balanced but sweet, very much prunes, dried fruit, smooth but intense, unique! Bit porty.. yum. Went well with smokey sourdough pizza 
20/09/2025;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.4;Bought a half bottle, amazing big red wine. Complex in taste and nose
13/09/2024;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;4.5;An absolute classic pair to a steak for me - this vine is delicious, full, lush, flavorful. A great love of mine.
18/05/2019;AG-AMAR-VP-01;Amarone della Valpolicella Classico DOCG;;Vivino;5.0; tobacco plum raisin cherry chocolate dried fruit dried cranberry dried blackberry dried blueberry red-berry jam jam berry jam blackberry jam blackberry jam dried fig pecan
07/02/2026;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;Citrus, juicy, white peach, mineral. Very flavorful, not a porch pounder but would be good with creamy/mushroomy pastas, etc.
23/08/2024;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;Delicate and aromatic nose of nectarines, citrus, and white flowers. The palate has a beautifully balanced fresh acidity, and remains light while having a broad mouthfeel/smooth mineral character that coats the mouth. Great stuff
05/11/2025;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;One of the best examples of Lugana terroir. Aromatic but balanced by great acidity and saline finish
06/10/2022;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.1;Wonderful light. Citrus notes with a light peach and white fruit. 
19/10/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;Enoteca Japan. Very enjoyable
17/12/2020;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;Stone fruit, pear drops, creamy but still fresh
18/07/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;Corte de Turbiana e Cortese, belo branco do norte da Itália.
19/07/2025;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.2;Delicate apple pear taste, medium body, smooth finish and bronze colour
15/01/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;Light and low in acidity 
26/01/2026;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.1;citrus pear minerals peach lemon lime stone grapefruit
17/12/2025;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;Straw yellow, perfect clarity. Notes of lemon peels, jasmine, bergamot. Flavors of citrus and strong acidity. Very fresh.
09/12/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.1;Great flower bouquet nectarine great with sushi
17/03/2024;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;3.9;Very intense aromas of apple, pear, gooseberry, peach, elderberry, lychee, passion fruit, elderflower, jasmine, fresh grass. Light bodied, fresh, with long finish.
23/06/2021;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;3.5;Felt like a chablis type with this stonefruit peach italian characteristics It the end good just a high amount of sulphites fornthe sensitive ones
11/10/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;3.8;Beautiful nose! Palate is good, too, but almost disappointing after the bouquet. Fresh flowers, lively acidity. Great with a slight chill. Moderate salinity and minerality makes me think it would be good with seafood or creamy pasta.
11/01/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.8;I was blown away. The style that I like. Powerful. Powerful aroma, taste, full body. Decent acidity. I could literally breeze it and chew it. Top! citrus pear minerals peach stone yeast bread yeast
19/09/2025;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.2;So good. Crisp, cold, fruity. Perfect with out seafood in Venice
24/03/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.5;Like an odd crossing between an SB and a Gew? Pungently aromatic in all the right ways. Grassy. Fruity. Floral. Amazing. 
24/11/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;3.6;This has all of the aromatics of German Riesling to me. Petrol, flowers and lemon on the nose, short finish, medium plus acidity, just ok but not what I expect from Turbiana
12/12/2020;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.5;Florality, honeysuckle and pineapple on the nose. Smooth and crisp. Great wine and easy drinking 
03/06/2024;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;3.9;In a piazza in verona. Grass. Tropical fruit. Lemon. Nice acidity. Some residual creamy sweetness.
12/12/2020;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.5;Creamy, stone, lime, pear drops
18/03/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;Flavour of citrus and peach. Aromatic, intense and dry in the end. Wonderfull!
18/10/2025;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;3.6;Fresh and light.
08/06/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;big body, but not weighty ripe fruit, some earth on the nose Tons of semi-ripe tangelo, honeydew Grapefruit  
17/03/2021;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;Very delicate and subtle! Notes of pear... Crisp, but full of taste
02/02/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.2;Sweet and feels buttery - honeysuckle! Back porch drink. 
12/12/2024;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;Crisp and refreshing. Floral, peach, and apple notes.
12/07/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.2;Acidic and minerality. Great pairing with boiled shrimp and oil pasta
11/04/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;Peachy, mango, dry, bold. Quite good. 
07/06/2024;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;3.0;It’s aaaaaaight. Not the best cheap wine
25/06/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;2.8;Such a cool wine - lots of unique flavors. Rubber on the nose, grassy green pepper, hint of jalapeño. minerals stone
16/11/2025;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.6;super crisp and light!
24/05/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;3.9;pear peach lemon
20/08/2024;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;3.5;Not as nice as the grosjean Petit. Nutty to smell. Not as fresh as grosjean but acidity due to lake Garda
17/09/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;5.0;Loved this. Crisp but more interesting than Sauvignon bland. Had at fin boys with Neil 14 Sept 2023
11/02/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;5.0;Min absolutte favorit
15/07/2025;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.2;A good friend served this white with a specialty smoked bbq pork chop dinner last evening. It’s been another of those many local Italian grapes I’ve never heard of before, Turbania, with a small % of Cortese which I have heard of!  A golden colour with a fragrant nose and complimentary aromas of ripe lychee, pear, apricot/peach, lemon zest  and honeysuckle. The mouth feel hints of slight oily taste on the tongue for a tasty body texture that lingers on the palate creating a demand for ‘another glass please’.
22/12/2024;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;Pale lemon color with aromas of stone fruit, citrus and floral notes. On the palate flavors of apple, pear and peach with citrus and nutty notes. Good acidity, balance and structure, medium+ finish ending with salty mineral character.
22/05/2024;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;Love this.  The nose is peachy hay, sea air and spice with a lime twist. Perhaps a bit of tomato leaf?  Savoury straw palate, citric lime (med) acidity with a bit of the tropics. Saline minerality, citrus zest and gingery salted butter.   Rounded smooth mouthfeel, good body.  Long ripe finish.
24/12/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.2;Happy DWTHYW Saturday. A ⛄️ and 🐧 choice for honey garlic turkey meatballs and all the veggie fixings honeyed.  Just 2️⃣ more sleeps till 🎅   Trusted palates Red and Emcee guided me here with their red noses 😛.  Oh wait that’s Rudolph 🦌 🎅 🛷   First vintage of trusted Allegrini playing with Turbiana 🍇 from its home in Lugana.   Lovely white with a tangerine / passionfruit dream ( very Sb like, but more creamy and acidity though just medium ), salinity and a beauty aromatic start add to the interest. Yum 🤤
22/01/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.2;Aromatic, freshness, herbal touch. Fine acidity, precise aromas and well balanced. A great example of a Lugana as it is meant to be 
03/12/2021;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;3.8/5.0 Lugana often is a good choice.  Mineral, white flowers, pear, jasmine, lime, cream. Rounded acidity, med.+body. Resume: rather very good
03/12/2022;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;Light golden color, Less acidity, moderate oily  citrus minerals   almond oil   pear peach stone   cream  Great pair with oysters and even steak
30/07/2025;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.3;Apple, pear, wax, honey, almonds on the nose. Cream, pear, apricots on the palate. Awesome wine like a cross between a chenin blanc and chard
01/07/2025;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;3.9;I feel the high quality of the gorgeous scent and calm coolness. Aromas such as green apples, pears, and kiwis are impressive.
08/05/2025;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;3.9;Good Lugana freshness and balanced acidity. On the nose aromas of citrus minerals lemon stone and similar mouthfeel with good medium finish.
12/04/2025;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;3.9;Liked it a lot. Stone fruits esp peaches. Nice crispness,  mineralogy/stone. Fruity but also some complexity.  111 Bistro 4-25
27/10/2022;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.2;Beautifully fresh, light, fragrant.  Rose, peach, lemon, pear lime white peach jasmine passion fruit.  Gorgeous and value for money
27/04/2024;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.4;Notes of melon, papaya, cucumber, lemon, sea salt. Light body, acidic, long finish. Would pair well with a creamy chicken dish.
06/10/2024;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;On the nose 👃 big peach, apricot and hints of honeysuckle   To taste 👅 citrus flavour of lime, peach, mango, crisp green apple. Great length on the finish.
01/02/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.3;Absolute beauty! First breath was of mango and pineapple. Bright citrus.  Red is my go-to, but I Truly loved this bottle. Brought summer to life at the end of January. 
05/06/2025;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.2;Hints of peach, butter, and lemon. Very smooth. Low to tannins. Easy to drink. Will definitely have it again! This is superb! Considering that the wine is young
13/04/2024;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;A 2022 vintage drank in 2024.  🍇 Turbiana & Cortese  Alc. 13%  Country: Italy  A nice bottle of wine. Apples, citrus and hintanof stone fruits. Medium plus acidity.
15/08/2022;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.3;Lovely wine, dangerously easy to drink! Low acidity, light colour with notes of peach, apricot and a floral finish. Pairs beautifully with seafood.
07/02/2024;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.2;This beautiful white smells of lemon zest, unripe apple and pear, with elderflower and flint notes. In the mouth it’s medium bodied, high acidity, and with a fresh long finish. Banger!
19/07/2024;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;Complex nose full of citric and saline notes, high minerality, peach, palate is deep and almost balanced although with acidity slightly higher than Lugana should have, imo
